Date,Longitude (deg E),Latitude (deg N),Wildfire radiative power (Gigawatts per day)
20190615,134.65000,67.850000,0.13733350
20190615,134.65000,67.950000,0.055707243
20190615,134.65000,69.450000,0.013880871
20190615,134.75000,67.850000,0.028447502
20190615,134.75000,67.950000,0.0035355513
20190615,134.85000,67.750000,0.0033481071
20190615,134.85000,67.850000,0.011970834
20190615,134.95000,67.750000,0.0022202075
20190615,134.95000,67.850000,0.0023367575
20190615,135.35000,67.550000,0.10339704
20190615,135.45000,67.550000,0.31376599
20190615,135.45000,67.650000,0.028667389
20190615,135.55000,67.550000,0.017696079
20190615,135.55000,67.650000,0.0011459828
20190615,135.65000,67.450000,0.0053476864
20190615,135.65000,67.650000,0.00069058955
20190615,135.65000,67.750000,0.0051136722
20190615,135.65000,67.850000,0.0024159195
20190615,135.75000,67.350000,0.034077431
20190615,135.75000,67.450000,0.0059000245
20190615,135.75000,67.550000,0.093281297
20190615,135.75000,67.650000,0.050513453
20190615,135.75000,67.750000,0.0027291542
20190615,135.85000,67.350000,0.018516752
20190615,135.85000,67.450000,0.0056080483
20190615,135.85000,67.650000,0.16495215
20190615,135.85000,67.750000,0.0015417633
20190615,135.95000,67.650000,0.0040369371
20190615,135.95000,67.750000,0.0011235294
20190615,135.95000,67.850000,0.0068547227
20190615,136.05000,67.650000,0.10143835
20190615,136.05000,67.750000,0.019927614
20190615,136.05000,67.850000,0.0098669244
20190615,136.15000,67.750000,0.043954834
20190615,139.75000,67.950000,0.0015955967
20190615,139.85000,67.950000,0.0037716883
20190615,140.15000,68.750000,0.0021388319
20190615,141.75000,66.550000,0.025586318
20190615,141.75000,66.650000,0.043434539
20190615,141.85000,66.550000,0.0026267825
20190615,141.85000,66.650000,0.016923265
20190615,141.95000,67.450000,0.0034013989
20190615,142.15000,68.250000,0.0012143949
20190615,145.45000,67.150000,0.0017326331
20190615,145.45000,67.350000,0.010387001
20190615,145.55000,67.350000,0.0042258855
20190615,146.25000,66.750000,0.0014359216
20190615,146.35000,66.750000,0.013609060
20190615,146.35000,66.850000,0.0026561213
20190615,146.45000,66.850000,0.019904008
20190615,146.45000,66.950000,0.0010609570
20190615,146.55000,66.850000,0.0047327161
20190615,146.55000,67.450000,0.0070628878
20190615,146.65000,67.450000,0.015551557
20190615,147.35000,66.550000,0.0027367954
20190615,148.75000,67.850000,0.032489068
20190615,148.85000,67.850000,0.024286668
20190615,149.15000,67.850000,0.0051503431
20190615,149.25000,67.850000,0.00096609061
20190615,150.05000,68.050000,0.00067290095
20190615,150.25000,67.950000,0.016622647
20190615,150.85000,69.050000,0.27784226
20190615,151.15000,68.950000,0.0043597550
20190615,151.25000,69.550000,0.0081212266
20190615,152.25000,67.250000,0.011541998
20190615,152.35000,67.150000,0.13623471
20190615,152.35000,67.250000,0.042529009
20190615,152.45000,67.150000,0.18803230
20190615,152.55000,67.150000,0.013868489
20190615,155.05000,70.250000,0.00061350985
20190615,155.05000,70.350000,0.0030838192
20190615,155.15000,70.350000,0.013067669
20190616,-69.750000,69.250000,0.0037735545
20190616,-51.850000,67.350000,0.0033064870
20190616,-50.450000,66.950000,0.012840703
20190616,-26.650000,73.650000,0.011044589
20190616,22.850000,67.450000,0.0027401551
20190616,70.950000,66.150000,0.00086608006
20190616,70.950000,66.250000,0.0021343378
20190616,72.550000,67.750000,0.015095111
20190616,72.550000,67.850000,0.070456833
20190616,77.250000,66.250000,0.0046949226
20190616,78.750000,66.250000,0.031766143
20190616,79.950000,68.550000,0.054880259
20190616,83.550000,68.450000,0.0054694528
20190616,83.650000,68.450000,0.038448236
20190616,130.25000,68.050000,0.0046104551
20190616,130.35000,68.050000,0.023056696
20190616,131.45000,68.250000,0.0015004690
20190616,131.45000,68.350000,0.0054684795
20190616,131.55000,67.050000,0.0078839162
20190616,131.55000,68.350000,0.014570617
20190616,131.65000,66.950000,0.012137590
20190616,131.65000,67.050000,0.44907027
20190616,131.75000,66.950000,0.26895035
20190616,131.75000,67.050000,0.56075296
20190616,131.85000,66.950000,0.017113971
20190616,131.85000,67.050000,0.10103988
20190616,131.95000,67.050000,0.0072642305
20190616,132.95000,66.250000,0.0022566809
20190616,132.95000,66.550000,0.013926125
20190616,132.95000,66.650000,0.0059074184
20190616,133.05000,66.250000,0.0019267735
20190616,133.05000,66.350000,0.0015233504
20190616,133.05000,66.550000,0.0026767630
20190616,133.05000,67.450000,0.055603279
20190616,133.15000,67.450000,0.061888225
20190616,133.15000,67.550000,0.044046056
20190616,133.25000,67.450000,0.0025478779
20190616,133.25000,67.550000,0.15975393
20190616,134.25000,69.150000,0.014358386
20190616,134.25000,69.250000,0.020089760
20190616,134.35000,67.450000,0.035184261
20190616,134.35000,69.250000,0.0013326470
20190616,134.45000,67.450000,0.022178824
20190616,134.45000,67.650000,0.00095058943
20190616,134.45000,67.750000,0.039526891
20190616,134.45000,69.250000,0.0032998946
20190616,134.45000,69.450000,0.015987303
20190616,134.45000,69.550000,0.0058415050
20190616,134.55000,67.750000,0.35700892
20190616,134.55000,67.850000,0.030941605
20190616,134.55000,69.450000,0.046939830
20190616,134.55000,69.550000,0.016024188
20190616,134.65000,67.850000,0.076532912
20190616,134.65000,67.950000,0.14663791
20190616,134.65000,69.450000,0.030844382
20190616,134.75000,67.850000,0.0030703196
20190616,134.75000,67.950000,0.21524325
20190616,134.85000,67.850000,0.040343101
20190616,134.95000,67.750000,0.0071384138
20190616,134.95000,67.850000,0.0041409420
20190616,135.35000,67.550000,0.19813712
20190616,135.45000,67.550000,0.088276574
20190616,135.45000,67.650000,0.010275551
20190616,135.55000,67.550000,0.0063890400
20190616,135.65000,67.450000,0.0080405397
20190616,135.65000,67.850000,0.0071946312
20190616,135.75000,67.350000,0.0062905100
20190616,135.75000,67.450000,0.0047243285
20190616,135.75000,67.550000,0.13171541
20190616,135.75000,67.650000,0.033311156
20190616,135.75000,67.750000,0.023619304
20190616,135.85000,67.350000,0.0031660464
20190616,135.85000,67.450000,0.0079035493
20190616,135.85000,67.650000,0.020055442
20190616,135.95000,67.850000,0.00066623784
20190616,136.05000,67.650000,0.028995774
20190616,136.05000,67.750000,0.040959308
20190616,136.05000,67.850000,0.0011244255
20190616,136.15000,67.650000,0.0066844574
20190616,136.15000,67.750000,0.035415860
20190616,136.15000,67.850000,0.0015047473
20190616,140.55000,67.650000,0.0055395861
20190616,141.65000,66.650000,0.0041859623
20190616,141.75000,66.550000,0.0049225589
20190616,141.75000,66.650000,0.0032733875
20190616,141.85000,66.550000,0.0058263989
20190616,141.85000,66.650000,0.0014321063
20190616,141.95000,67.450000,0.0021706608
20190616,142.15000,68.250000,0.0047241056
20190616,142.15000,68.350000,0.00065310004
20190616,142.45000,66.450000,0.0031184668
20190616,142.55000,66.450000,0.014151826
20190616,142.85000,66.350000,0.0026200318
20190616,142.95000,70.150000,0.00047069863
20190616,145.45000,67.150000,0.0025764224
20190616,145.45000,67.350000,0.020138776
20190616,145.55000,67.350000,0.018868148
20190616,145.85000,69.350000,0.0019484589
20190616,146.05000,66.750000,0.0019091862
20190616,146.15000,66.850000,0.0077029595
20190616,146.25000,66.750000,0.0018447021
20190616,146.25000,66.850000,0.0038543358
20190616,146.35000,66.750000,0.0016815940
20190616,146.45000,66.850000,0.0015349539
20190616,146.55000,66.750000,0.0047795745
20190616,146.55000,66.850000,0.021686844
20190616,146.55000,67.450000,0.0034155452
20190616,146.65000,67.450000,0.024450558
20190616,146.85000,66.650000,0.0016265323
20190616,147.25000,66.750000,0.022988903
20190616,148.15000,66.250000,0.0065989703
20190616,148.15000,67.850000,0.00078311177
20190616,148.45000,66.450000,0.026420853
20190616,148.75000,67.850000,0.053935692
20190616,148.85000,67.850000,0.040000887
20190616,148.95000,67.150000,0.11324040
20190616,148.95000,67.850000,0.031675196
20190616,150.25000,67.950000,0.0011216146
20190616,150.75000,69.050000,0.030852664
20190616,150.85000,69.050000,0.032092315
20190616,151.15000,68.950000,0.12085490
20190616,151.25000,68.950000,0.035062501
20190616,151.25000,69.550000,0.00062257084
20190616,151.45000,70.150000,0.0016495735
20190616,152.25000,67.150000,0.029174445
20190616,152.25000,67.250000,0.0074893227
20190616,152.35000,67.150000,0.040139525
20190616,152.35000,67.250000,0.0076838550
20190616,152.45000,67.150000,0.075868440
20190616,152.55000,67.150000,0.0013412944
20190616,155.15000,70.350000,0.0011685737
20190616,163.15000,67.050000,0.091200712
20190616,163.25000,67.050000,0.0014028283
20190616,165.25000,67.250000,0.058325822
20190616,165.65000,67.050000,0.0099238094
20190616,167.15000,68.850000,0.0039306440
20190616,168.35000,68.850000,0.011033487
20190617,-69.750000,69.250000,0.0037735545
20190617,-51.850000,67.350000,0.0033064870
20190617,-50.450000,66.950000,0.012840703
20190617,21.050000,67.950000,0.0068222794
20190617,21.650000,66.950000,0.040985454
20190617,33.250000,68.150000,0.0023159551
20190617,72.550000,67.750000,0.00076526049
20190617,72.550000,67.850000,0.10340376
20190617,77.250000,66.250000,0.0023803655
20190617,78.750000,66.250000,0.018612906
20190617,79.950000,68.550000,0.053257759
20190617,83.150000,67.250000,0.0058597952
20190617,83.150000,67.350000,0.0072490840
20190617,83.250000,67.250000,0.016590046
20190617,83.650000,68.450000,0.014589860
20190617,130.35000,68.050000,0.012882857
20190617,131.45000,68.350000,0.00065194380
20190617,131.55000,66.950000,0.0011780034
20190617,131.55000,67.050000,0.030637597
20190617,131.55000,68.350000,0.0066730028
20190617,131.65000,66.950000,0.12608647
20190617,131.65000,67.050000,0.21030699
20190617,131.75000,66.950000,0.29743975
20190617,131.75000,67.050000,0.21147809
20190617,131.85000,66.950000,0.053542548
20190617,131.85000,67.050000,0.012624022
20190617,131.95000,67.050000,0.00061238664
20190617,132.75000,66.650000,0.065316122
20190617,132.85000,66.650000,0.0024539750
20190617,132.95000,66.250000,0.033974039
20190617,132.95000,66.550000,0.0011554223
20190617,132.95000,66.650000,0.00048939498
20190617,133.05000,66.250000,0.0065360921
20190617,133.05000,67.450000,0.0078707583
20190617,133.05000,67.550000,0.0020027565
20190617,133.15000,67.450000,0.068511265
20190617,133.15000,67.550000,0.013328864
20190617,133.25000,67.550000,0.034082533
20190617,134.25000,69.150000,0.0019252148
20190617,134.25000,69.250000,0.0027856581
20190617,134.35000,67.450000,0.014494395
20190617,134.45000,67.450000,0.0038207667
20190617,134.45000,67.650000,0.0066134081
20190617,134.45000,67.750000,0.11270827
20190617,134.45000,69.250000,0.0086365440
20190617,134.45000,69.450000,0.0024820922
20190617,134.45000,69.550000,0.00088511662
20190617,134.55000,67.750000,0.077944899
20190617,134.55000,67.850000,0.022492869
20190617,134.55000,69.450000,0.0058987711
20190617,134.55000,69.550000,0.0023731267
20190617,134.65000,67.850000,0.010920234
20190617,134.65000,67.950000,0.017546053
20190617,134.65000,69.450000,0.0034364806
20190617,134.75000,67.850000,0.017317627
20190617,134.75000,67.950000,0.049398095
20190617,134.85000,67.850000,0.0041850060
20190617,134.95000,67.750000,0.00069409644
20190617,135.35000,67.550000,0.075048118
20190617,135.35000,67.650000,0.0015268542
20190617,135.45000,67.550000,0.0081260613
20190617,135.45000,67.650000,0.030600072
20190617,135.55000,67.550000,0.021233037
20190617,135.65000,67.450000,0.00087323634
20190617,135.65000,67.750000,0.0038720504
20190617,135.65000,67.850000,0.0071617587
20190617,135.75000,67.350000,0.00066965185
20190617,135.75000,67.550000,0.35613493
20190617,135.75000,67.650000,0.058705361
20190617,135.75000,67.750000,0.017821322
20190617,135.85000,67.450000,0.00082006978
20190617,135.85000,67.550000,0.0036410683
20190617,135.85000,67.650000,0.085370723
20190617,136.05000,67.550000,0.0042221509
20190617,136.05000,67.650000,0.80322692
20190617,136.05000,67.750000,0.034275287
20190617,136.05000,67.850000,0.0019475133
20190617,136.15000,67.650000,0.14294187
20190617,136.15000,67.750000,0.0031980402
20190617,136.25000,67.750000,0.0095087387
20190617,139.95000,67.350000,0.0083295775
20190617,140.55000,67.650000,0.0097469914
20190617,140.75000,68.750000,0.0037547866
20190617,140.75000,68.850000,0.0021513423
20190617,140.85000,68.850000,0.0082781283
20190617,141.55000,67.550000,0.00098034893
20190617,141.85000,66.550000,0.31094353
20190617,141.85000,68.350000,0.0015920485
20190617,141.85000,69.650000,0.028441483
20190617,142.15000,68.250000,0.00091387199
20190617,142.45000,66.550000,0.0019559363
20190617,142.55000,66.450000,0.0038076067
20190617,142.85000,66.350000,0.0036925087
20190617,144.35000,67.150000,0.0019591873
20190617,144.95000,67.250000,0.0012676514
20190617,145.05000,67.250000,0.073085484
20190617,145.45000,67.150000,0.0042018763
20190617,145.45000,67.350000,0.0028856552
20190617,145.45000,67.450000,0.026362889
20190617,145.55000,67.350000,0.032792894
20190617,146.05000,66.650000,0.046681278
20190617,146.05000,66.750000,0.18873625
20190617,146.15000,66.650000,0.029919723
20190617,146.15000,66.750000,0.012163894
20190617,146.15000,66.850000,0.0050087527
20190617,146.25000,66.750000,0.0025346219
20190617,146.35000,66.750000,0.038022081
20190617,146.45000,66.750000,0.0077135551
20190617,146.55000,66.750000,0.011725582
20190617,146.55000,66.850000,0.15250634
20190617,146.65000,66.850000,0.013505727
20190617,146.65000,67.450000,0.0048315049
20190617,146.85000,66.650000,0.0013229315
20190617,147.05000,66.650000,0.0034771766
20190617,147.05000,66.750000,0.0038445621
20190617,147.25000,66.750000,0.013517331
20190617,148.15000,66.250000,0.036262560
20190617,148.15000,67.750000,0.0034006004
20190617,148.15000,67.850000,0.0011749127
20190617,148.35000,66.450000,0.0057584773
20190617,148.35000,66.550000,0.0016742091
20190617,148.45000,66.450000,0.057761800
20190617,148.65000,67.850000,0.0025949899
20190617,148.75000,67.750000,0.016828577
20190617,148.75000,67.850000,0.13754969
20190617,148.85000,67.150000,0.014421769
20190617,148.85000,67.750000,0.0045201980
20190617,148.85000,67.850000,0.0054536638
20190617,148.95000,67.150000,0.077907870
20190617,148.95000,67.850000,0.0038585864
20190617,149.05000,67.850000,0.0010837393
20190617,149.95000,70.050000,0.0063007577
20190617,150.75000,69.050000,0.039862563
20190617,150.85000,69.050000,0.0034413113
20190617,151.15000,68.950000,0.022192530
20190617,151.25000,68.950000,0.0048252265
20190617,151.35000,70.150000,0.0012792178
20190617,151.45000,70.150000,0.017557459
20190617,152.25000,66.850000,0.0040623263
20190617,152.25000,67.150000,0.012774226
20190617,152.25000,67.250000,0.034506553
20190617,152.35000,66.850000,0.0050266104
20190617,152.35000,67.150000,0.041779968
20190617,152.35000,67.250000,0.00076369698
20190617,152.45000,67.150000,0.034917594
20190617,152.55000,67.150000,0.021166177
20190617,153.55000,68.050000,0.0028614405
20190617,153.65000,68.050000,0.16276274
20190617,153.85000,68.150000,0.19319679
20190617,153.95000,68.150000,0.029054797
20190617,155.15000,70.150000,0.00097148170
20190617,163.15000,67.050000,0.031067995
20190617,163.25000,67.050000,0.010459586
20190617,165.25000,67.250000,0.011803885
20190617,165.55000,67.050000,0.013910780
20190617,165.65000,67.050000,0.0041656855
20190617,167.15000,68.850000,0.0092019115
20190617,168.35000,68.850000,0.0073570667
20190618,-178.95000,71.150000,0.0013853566
20190618,-142.25000,66.050000,0.053983406
20190618,-142.15000,66.050000,0.015135130
20190618,-51.850000,67.350000,0.0033064870
20190618,21.050000,67.950000,0.0068222794
20190618,21.650000,66.950000,0.016062748
20190618,33.250000,67.650000,0.0035505203
20190618,33.250000,68.150000,0.0029438350
20190618,56.650000,67.150000,0.0052878664
20190618,72.450000,67.850000,0.048981386
20190618,72.550000,67.850000,0.051432856
20190618,78.750000,66.250000,0.0071513040
20190618,79.950000,68.550000,0.051148086
20190618,83.150000,67.250000,0.00083206610
20190618,83.150000,67.350000,0.0057768397
20190618,83.250000,67.250000,0.0044845598
20190618,83.550000,68.450000,0.0025493938
20190618,83.650000,68.350000,0.0029715079
20190618,83.650000,68.450000,0.031842717
20190618,130.35000,68.050000,0.00073909631
20190618,131.45000,68.350000,0.0036919668
20190618,131.55000,66.950000,0.016309094
20190618,131.55000,67.050000,0.019531155
20190618,131.55000,68.350000,0.0092071585
20190618,131.65000,66.950000,0.018315991
20190618,131.65000,67.050000,0.026721353
20190618,131.75000,66.950000,0.053010786
20190618,131.75000,67.050000,0.025231514
20190618,131.85000,66.950000,0.013456010
20190618,131.85000,67.050000,0.0034283554
20190618,131.95000,67.050000,0.017289276
20190618,132.75000,66.650000,0.064943513
20190618,132.85000,66.650000,0.036993424
20190618,132.95000,66.250000,0.018797204
20190618,132.95000,66.550000,0.0034289197
20190618,132.95000,66.650000,0.0011866136
20190618,133.05000,66.250000,0.0017764425
20190618,133.05000,66.550000,0.0028500534
20190618,133.05000,67.450000,0.0072637914
20190618,133.05000,67.550000,0.013729543
20190618,133.15000,67.450000,0.053381436
20190618,133.15000,67.550000,0.010551830
20190618,133.25000,67.550000,0.0031362210
20190618,134.25000,69.150000,0.0095330472
20190618,134.25000,69.250000,0.0055166245
